username,date_time,map_num,helper,points_to,rec_path,rec_score,other_wump,help_rt
5,4/21/23 17:19,14,h,"(2, 0)","[""right"",""up"",""up"",""right"",""right"",""up"",""up"",""left""]",-8,"[""(2, 1)"",""(3, 1)"",""(1, 3)"",""(1, 4)"",""(0, 4)"",""(4, 3)"",""(4, 2)""]",5
5,4/21/23 17:19,16,h,"(3, 1)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(3, 3)"",""(3, 4)"",""(4, 4)"",""(2, 0)"",""(1, 0)"",""(1, 1)"",""(1, 2)"",""(0, 2)""]",7
5,4/21/23 17:20,15,h,"(2, 0)","[""left"",""up"",""left"",""left"",""up"",""up"",""right"",""up""]",92,"[""(2, 2)"",""(3, 2)"",""(3, 3)"",""(4, 3)"",""(1, 4)"",""(0, 4)"",""(0, 3)"",""(0, 2)""]",7
5,4/21/23 17:20,19,r,"(2, 3)","[""up"",""up"",""left"",""up"",""up"",""left""]",94,"[""(3, 0)"",""(2, 0)"",""(2, 1)"",""(1, 1)"",""(0, 4)"",""(0, 3)"",""(1, 4)"",""(0, 2)""]",7
5,4/21/23 17:21,26,r,"(4, 2)","[""up"",""left"",""up"",""left"",""left"",""up"",""right"",""up""]",92,"[""(2, 1)"",""(2, 0)"",""(1, 0)"",""(1, 1)"",""(0, 1)"",""(0, 4)"",""(1, 4)"",""(0, 3)""]",7
5,4/21/23 17:21,22,h,"(4, 4)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(2, 1)"",""(3, 0)"",""(3, 1)"",""(2, 0)"",""(2, 2)"",""(1, 2)"",""(2, 3)"",""(1, 3)""]",8
5,4/21/23 17:22,27,r,"(1, 3)","[""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right""]",90,"[""(3, 3)"",""(4, 3)"",""(4, 4)"",""(2, 1)"",""(2, 0)"",""(1, 0)"",""(1, 1)""]",9
5,4/21/23 17:22,7,r,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 1)"",""(2, 0)"",""(3, 0)"",""(3, 1)"",""(3, 3)"",""(4, 3)"",""(4, 4)""]",8
5,4/21/23 17:22,10,h,"(0, 2)","[""up"",""right"",""up"",""right"",""right"",""up"",""up"",""left""]",-8,"[""(3, 0)"",""(2, 0)"",""(2, 1)"",""(3, 1)"",""(2, 3)"",""(1, 3)"",""(1, 4)""]",2
5,4/21/23 17:23,9,h,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",-6,"[""(2, 3)"",""(2, 2)"",""(1, 2)"",""(4, 3)"",""(3, 3)""]",1
5,4/21/23 17:23,4,r,"(0, 2)","[""up"",""right"",""up"",""up"",""left"",""up"",""right"",""right""]",-8,"[""(2, 2)"",""(2, 1)"",""(3, 1)"",""(3, 2)"",""(3, 3)"",""(3, 4)"",""(4, 4)""]",2
5,4/21/23 17:24,11,r,"(3, 0)","[""right"",""right"",""up"",""right"",""up"",""up"",""left"",""up""]",-8,"[""(1, 2)"",""(1, 1)"",""(0, 1)"",""(0, 2)"",""(1, 3)"",""(0, 4)"",""(1, 4)""]",4
5,4/21/23 17:24,28,r,"(1, 2)","[""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""up""]",90,"[""(3, 2)"",""(2, 2)"",""(4, 2)"",""(3, 3)"",""(3, 4)"",""(4, 4)"",""(0, 0)""]",5
5,4/21/23 17:25,17,r,"(2, 3)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(2, 1)"",""(1, 1)"",""(1, 0)"",""(2, 0)"",""(1, 2)"",""(0, 2)""]",7
5,4/21/23 17:25,1,r,"(2, 0)","[""right"",""up"",""right"",""up"",""right"",""up"",""up"",""left""]",92,"[""(1, 2)"",""(0, 2)"",""(0, 3)"",""(1, 3)"",""(4, 4)"",""(4, 3)"",""(4, 2)""]",7
5,4/21/23 17:25,2,r,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 3)"",""(2, 2)"",""(1, 2)"",""(3, 2)"",""(3, 1)"",""(4, 2)"",""(2, 1)""]",9
5,4/21/23 17:26,20,r,"(3, 2)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(2, 1)"",""(2, 0)"",""(1, 0)"",""(1, 1)"",""(2, 2)"",""(1, 2)"",""(1, 3)""]",9
5,4/21/23 17:26,5,h,"(3, 0)","[""right"",""right"",""up"",""right"",""up"",""up"",""up"",""left""]",-8,"[""(1, 3)"",""(1, 2)"",""(0, 3)"",""(0, 2)"",""(0, 1)"",""(1, 1)"",""(2, 3)""]",4
6,5/8/23 21:16,106,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
6,5/8/23 21:17,109,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
6,5/8/23 21:17,105,x,NA,"[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",92,NA,0
6,5/8/23 21:17,107,x,NA,"[""left"",""left"",""up"",""up"",""up"",""up""]",94,NA,0
6,5/8/23 21:17,108,x,NA,"[""up"",""up"",""left"",""up"",""up"",""left""]",94,NA,0
6,5/8/23 21:18,101,x,NA,"[""right"",""right"",""up"",""up"",""up"",""up""]",94,NA,0
6,5/8/23 21:18,104,x,NA,"[""up"",""up"",""right"",""right"",""up"",""up""]",94,NA,0
6,5/8/23 21:18,110,x,NA,"[""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up""]",92,NA,0
6,5/8/23 21:18,102,x,NA,"[""right"",""right"",""up"",""up"",""up"",""up""]",94,NA,0
6,5/8/23 21:18,103,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
6,5/8/23 21:25,13,h,"(1, 1)","[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",-8,"[""(0, 4)"",""(4, 0)"",""(2, 1)"",""(1, 3)""]",2
6,5/8/23 21:26,20,r,"(3, 2)","[""up"",""up"",""up"",""left"",""left"",""up""]",94,"[""(0, 4)"",""(4, 4)"",""(2, 0)"",""(2, 1)"",""(2, 2)"",""(0, 2)""]",9
6,5/8/23 21:26,18,r,"(4, 2)","[""up"",""left"",""up"",""up"",""up"",""left""]",94,"[""(4, 3)"",""(2, 2)"",""(0, 2)"",""(0, 4)"",""(2, 3)"",""(2, 0)""]",8
6,5/8/23 21:27,2,r,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 3)"",""(2, 1)"",""(1, 2)"",""(3, 0)"",""(4, 4)"",""(3, 4)""]",6
6,5/8/23 21:27,24,h,"(4, 2)","[""up"",""left"",""left"",""left"",""up"",""up"",""right"",""up""]",92,"[""(1, 4)"",""(3, 4)"",""(2, 0)"",""(0, 2)"",""(3, 2)"",""(2, 2)"",""(3, 0)""]",8
6,5/8/23 21:28,15,h,"(2, 0)","[""up"",""up"",""left"",""left"",""up"",""up""]",-6,"[""(3, 3)"",""(3, 0)"",""(0, 1)"",""(1, 4)"",""(3, 4)"",""(4, 4)"",""(0, 4)""]",1
6,5/8/23 21:28,23,h,"(3, 3)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(3, 4)"",""(3, 1)"",""(2, 1)"",""(0, 4)"",""(0, 2)""]",8
6,5/8/23 21:28,8,h,"(0, 4)","[""up"",""up"",""right"",""up"",""up"",""right""]",94,"[""(0, 3)"",""(2, 2)"",""(2, 3)"",""(4, 4)"",""(3, 4)"",""(2, 1)""]",9
6,5/8/23 21:29,3,h,"(1, 0)","[""up"",""right"",""right"",""up"",""up"",""up""]",-6,"[""(0, 4)"",""(1, 2)"",""(2, 0)"",""(3, 3)"",""(3, 4)"",""(1, 4)"",""(4, 0)""]",1
6,5/8/23 21:29,28,r,"(1, 2)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""up""]",-10,"[""(1, 4)"",""(0, 4)"",""(1, 1)"",""(2, 2)"",""(3, 3)"",""(2, 1)""]",1
6,5/8/23 21:30,7,h,"(1, 1)","[""up"",""up"",""up"",""right"",""right"",""up""]",94,"[""(1, 2)"",""(0, 4)"",""(3, 4)"",""(3, 3)"",""(2, 1)"",""(1, 0)""]",9
6,5/8/23 21:30,25,r,"(1, 0)","[""left"",""left"",""up"",""left"",""up"",""up"",""up"",""right""]",92,"[""(2, 3)"",""(0, 4)"",""(2, 2)"",""(0, 1)"",""(0, 0)""]",9
6,5/8/23 21:30,19,h,"(1, 0)","[""up"",""up"",""up"",""left"",""left"",""up""]",-6,"[""(3, 2)"",""(2, 2)"",""(3, 1)"",""(3, 0)"",""(4, 4)"",""(0, 4)"",""(0, 1)""]",1
6,5/8/23 21:31,12,h,"(0, 2)","[""up"",""right"",""up"",""right"",""right"",""up"",""left"",""up""]",92,"[""(3, 4)"",""(0, 4)"",""(1, 3)"",""(2, 1)"",""(4, 0)"",""(4, 1)""]",8
6,5/8/23 21:31,16,h,"(3, 1)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(2, 1)"",""(0, 4)"",""(4, 4)"",""(2, 0)"",""(3, 0)"",""(0, 3)""]",9
6,5/8/23 21:32,22,r,"(4, 4)","[""up"",""up"",""left"",""left"",""up"",""up""]",-6,"[""(4, 2)"",""(4, 3)"",""(1, 4)"",""(3, 4)"",""(1, 0)"",""(1, 1)""]",1
6,5/8/23 21:32,10,r,"(2, 2)","[""up"",""right"",""right"",""right"",""up"",""up"",""left"",""up""]",92,"[""(3, 4)"",""(4, 2)"",""(4, 4)"",""(0, 4)"",""(1, 0)""]",8
6,5/8/23 21:33,6,h,"(1, 1)","[""up"",""up"",""up"",""right"",""right"",""up""]",94,"[""(1, 4)"",""(1, 2)"",""(2, 2)"",""(2, 1)"",""(1, 0)"",""(3, 4)""]",9
6,5/8/23 21:33,1,r,"(2, 0)","[""up"",""up"",""right"",""right"",""up"",""up""]",-6,"[""(2, 1)"",""(1, 1)"",""(1, 4)"",""(3, 4)"",""(0, 4)"",""(4, 1)""]",1
6,5/8/23 21:33,27,r,"(1, 3)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",90,"[""(2, 1)"",""(1, 2)"",""(2, 3)"",""(3, 4)"",""(4, 1)""]",9
6,5/8/23 21:34,4,h,"(0, 2)","[""up"",""right"",""up"",""up"",""up"",""right""]",94,"[""(2, 1)"",""(2, 3)"",""(3, 4)"",""(0, 4)"",""(1, 0)"",""(3, 2)""]",8
6,5/8/23 21:34,9,r,"(0, 4)","[""up"",""up"",""right"",""right"",""up"",""up""]",94,"[""(0, 3)"",""(1, 3)"",""(3, 4)"",""(3, 2)"",""(1, 1)"",""(2, 1)""]",9
6,5/8/23 21:34,14,h,"(2, 0)","[""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left""]",-8,"[""(2, 2)"",""(3, 0)"",""(1, 0)"",""(4, 4)"",""(2, 3)"",""(1, 4)""]",3
6,5/8/23 21:35,11,h,"(3, 0)","[""right"",""right"",""up"",""up"",""right"",""up"",""left"",""up""]",-8,"[""(1, 4)"",""(1, 3)"",""(3, 4)"",""(4, 0)"",""(1, 1)"",""(3, 1)""]",3
6,5/8/23 21:35,5,r,"(2, 3)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(1, 3)"",""(1, 2)"",""(1, 0)"",""(3, 4)"",""(3, 2)"",""(2, 2)"",""(3, 1)""]",9
6,5/8/23 21:35,21,r,"(4, 4)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(3, 3)"",""(4, 3)"",""(1, 4)"",""(1, 2)"",""(2, 1)"",""(3, 1)""]",9
6,5/8/23 21:36,26,r,"(4, 2)","[""up"",""left"",""left"",""left"",""up"",""up"",""up"",""right""]",-8,"[""(2, 3)"",""(2, 2)"",""(3, 0)"",""(0, 2)"",""(0, 4)""]",1
6,5/8/23 21:36,17,r,"(2, 3)","[""up"",""up"",""up"",""up"",""left"",""left""]",94,"[""(1, 4)"",""(3, 3)"",""(3, 1)"",""(3, 0)"",""(1, 2)"",""(0, 3)"",""(3, 2)""]",9
7,5/8/23 21:43,107,x,NA,"[""left"",""up"",""up"",""up"",""up"",""left""]",94,NA,0
7,5/8/23 21:44,103,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
7,5/8/23 21:44,104,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
7,5/8/23 21:44,101,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
7,5/8/23 21:44,110,x,NA,"[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",90,NA,0
7,5/8/23 21:44,102,x,NA,"[""right"",""up"",""up"",""up"",""up"",""right""]",94,NA,0
7,5/8/23 21:44,108,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
7,5/8/23 21:44,109,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
7,5/8/23 21:44,106,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
7,5/8/23 21:44,105,x,NA,"[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",92,NA,0
7,5/8/23 21:50,19,h,"(1, 0)","[""left"",""up"",""up"",""up"",""left"",""up""]",-6,"[""(3, 4)"",""(4, 4)"",""(4, 3)"",""(4, 2)"",""(4, 1)"",""(1, 1)"",""(2, 0)"",""(2, 1)"",""(2, 2)"",""(1, 2)"",""(0, 2)"",""(0, 1)"",""(0, 0)"",""(0, 3)"",""(1, 3)"",""(1, 4)"",""(0, 4)""]",7
7,5/8/23 21:51,2,h,"(1, 1)","[""right"",""right"",""up"",""up"",""up"",""up""]",94,"[""(0, 4)"",""(1, 4)"",""(0, 3)"",""(1, 3)"",""(0, 2)"",""(1, 2)"",""(0, 1)"",""(3, 4)"",""(4, 4)"",""(3, 3)"",""(4, 2)"",""(3, 2)"",""(4, 3)"",""(3, 1)"",""(4, 1)"",""(3, 0)"",""(4, 0)""]",8
7,5/8/23 21:51,23,r,"(4, 4)","[""up"",""up"",""left"",""up"",""left"",""up""]",-6,"[""(3, 4)"",""(4, 3)"",""(2, 2)"",""(1, 2)"",""(1, 3)"",""(1, 4)"",""(0, 4)"",""(0, 3)"",""(0, 2)"",""(0, 1)"",""(1, 1)"",""(2, 1)"",""(3, 1)"",""(3, 0)"",""(2, 0)"",""(1, 0)"",""(0, 0)""]",7
7,5/8/23 21:52,15,r,"(2, 0)","[""up"",""up"",""up"",""up"",""left"",""left""]",94,"[""(1, 4)"",""(0, 4)"",""(0, 3)"",""(0, 2)"",""(0, 1)"",""(0, 0)"",""(1, 0)"",""(1, 1)"",""(1, 2)"",""(1, 3)"",""(2, 3)"",""(3, 3)"",""(2, 2)"",""(3, 2)"",""(2, 1)"",""(3, 1)"",""(3, 0)""]",8
7,5/8/23 21:52,7,h,"(1, 1)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]",90,"[""(0, 1)"",""(0, 2)"",""(0, 3)"",""(0, 4)"",""(1, 4)"",""(1, 3)"",""(1, 2)"",""(2, 3)"",""(2, 2)"",""(3, 3)"",""(3, 2)"",""(3, 1)"",""(2, 1)""]",8
7,5/8/23 21:53,26,h,"(4, 2)","[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,"[""(0, 4)"",""(0, 3)"",""(0, 2)"",""(0, 1)"",""(0, 0)"",""(2, 1)"",""(2, 2)"",""(4, 1)"",""(3, 1)"",""(3, 2)"",""(2, 3)"",""(3, 3)"",""(4, 3)"",""(4, 4)"",""(3, 4)""]",8
7,5/8/23 21:53,6,r,"(1, 2)","[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",92,"[""(0, 4)"",""(1, 4)"",""(1, 3)"",""(2, 3)"",""(2, 2)"",""(2, 1)"",""(1, 1)"",""(0, 2)"",""(0, 3)"",""(0, 1)"",""(4, 4)"",""(4, 3)"",""(4, 2)"",""(4, 1)"",""(4, 0)""]",8
7,5/8/23 21:54,4,r,"(0, 2)","[""right"",""right"",""up"",""up"",""up"",""up""]",94,"[""(0, 4)"",""(1, 4)"",""(1, 3)"",""(1, 2)"",""(1, 1)"",""(0, 1)"",""(0, 3)"",""(3, 4)"",""(3, 3)"",""(3, 2)"",""(3, 1)"",""(3, 0)"",""(4, 0)"",""(4, 1)"",""(4, 2)"",""(4, 3)"",""(4, 4)""]",9
7,5/8/23 21:54,22,r,"(4, 4)","[""up"",""up"",""left"",""left"",""up"",""up""]",-6,"[""(3, 4)"",""(3, 3)"",""(4, 3)"",""(3, 1)"",""(3, 0)"",""(2, 0)"",""(2, 1)"",""(1, 0)"",""(1, 1)"",""(0, 0)"",""(0, 1)"",""(0, 2)"",""(1, 2)"",""(1, 3)"",""(0, 3)"",""(0, 4)"",""(1, 4)""]",7
7,5/8/23 21:55,17,h,"(3, 0)","[""up"",""up"",""up"",""up"",""left"",""left""]",94,"[""(0, 4)"",""(1, 4)"",""(0, 3)"",""(1, 3)"",""(3, 3)"",""(2, 3)"",""(2, 2)"",""(3, 2)"",""(3, 1)"",""(2, 1)"",""(2, 0)"",""(1, 0)"",""(1, 1)"",""(1, 2)"",""(0, 2)"",""(0, 1)"",""(0, 0)""]",8
7,5/8/23 21:56,11,r,"(3, 0)","[""right"",""up"",""right"",""up"",""right"",""up"",""left"",""up""]",-8,"[""(0, 4)"",""(1, 4)"",""(1, 3)"",""(0, 3)"",""(0, 2)"",""(0, 1)"",""(1, 2)"",""(2, 0)"",""(3, 1)"",""(4, 0)"",""(4, 1)"",""(4, 2)"",""(4, 3)"",""(4, 4)"",""(3, 4)""]",7
7,5/8/23 21:56,27,h,"(3, 1)","[""up"",""up"",""left"",""left"",""left"",""up"",""up"",""right""]",-8,"[""(0, 4)"",""(0, 3)"",""(0, 2)"",""(0, 1)"",""(1, 1)"",""(2, 1)"",""(3, 0)"",""(1, 0)"",""(2, 0)"",""(0, 0)"",""(2, 3)"",""(4, 3)"",""(4, 4)"",""(3, 4)"",""(3, 3)""]",7
7,5/8/23 21:57,10,r,"(2, 2)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]",-110,"[""(0, 4)"",""(1, 4)"",""(0, 3)"",""(1, 3)"",""(2, 3)"",""(3, 3)"",""(3, 2)"",""(3, 1)"",""(2, 1)"",""(1, 1)"",""(1, 2)"",""(0, 2)"",""(0, 1)""]",6
7,5/8/23 21:57,28,r,"(1, 2)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",-10,"[""(1, 3)"",""(2, 3)"",""(3, 3)"",""(4, 3)"",""(4, 4)"",""(3, 4)"",""(2, 2)"",""(2, 1)"",""(1, 1)"",""(3, 1)"",""(3, 2)"",""(4, 2)"",""(4, 1)""]",7
7,5/8/23 21:57,21,r,"(4, 4)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(1, 4)"",""(0, 4)"",""(0, 3)"",""(1, 3)"",""(1, 2)"",""(0, 2)"",""(0, 1)"",""(1, 1)"",""(2, 1)"",""(3, 1)"",""(3, 0)"",""(2, 0)"",""(1, 0)"",""(0, 0)"",""(3, 3)"",""(4, 3)"",""(3, 4)""]",7
7,5/8/23 21:58,16,r,"(4, 4)","[""up"",""up"",""left"",""up"",""up"",""left""]",94,"[""(4, 3)"",""(2, 3)"",""(2, 2)"",""(2, 1)"",""(3, 1)"",""(3, 0)"",""(2, 0)"",""(1, 0)"",""(1, 1)"",""(1, 2)"",""(1, 3)"",""(0, 4)"",""(1, 4)"",""(0, 3)"",""(0, 2)"",""(0, 1)"",""(0, 0)""]",7
7,5/8/23 21:58,18,h,"(4, 2)","[""left"",""up"",""up"",""up"",""up"",""left""]",94,"[""(4, 4)"",""(4, 3)"",""(4, 1)"",""(2, 3)"",""(2, 2)"",""(2, 1)"",""(2, 0)"",""(1, 0)"",""(0, 0)"",""(0, 1)"",""(1, 1)"",""(1, 2)"",""(0, 2)"",""(0, 3)"",""(1, 3)"",""(1, 4)"",""(0, 4)""]",7
7,5/8/23 21:59,9,h,"(1, 3)","[""up"",""up"",""right"",""right"",""right"",""up"",""up"",""left""]",92,"[""(2, 3)"",""(1, 4)"",""(0, 4)"",""(0, 3)"",""(4, 2)"",""(4, 3)"",""(4, 4)"",""(1, 1)"",""(1, 0)"",""(2, 0)"",""(2, 1)"",""(3, 1)"",""(3, 0)"",""(4, 0)"",""(4, 1)""]",7
7,5/8/23 21:59,20,h,"(3, 1)","[""up"",""up"",""up"",""left"",""left"",""up""]",94,"[""(3, 2)"",""(3, 4)"",""(4, 4)"",""(2, 2)"",""(2, 1)"",""(2, 0)"",""(3, 0)"",""(1, 0)"",""(0, 0)"",""(0, 1)"",""(1, 1)"",""(1, 2)"",""(0, 2)"",""(0, 3)"",""(1, 3)"",""(1, 4)"",""(0, 4)""]",7
7,5/8/23 22:00,12,r,"(0, 2)","[""right"",""up"",""right"",""up"",""right"",""up"",""up"",""left""]",-208,"[""(0, 4)"",""(1, 4)"",""(0, 3)"",""(1, 3)"",""(1, 2)"",""(2, 3)"",""(0, 1)"",""(3, 1)"",""(3, 0)"",""(4, 0)"",""(4, 1)"",""(4, 2)"",""(4, 3)"",""(4, 4)"",""(2, 0)""]",7
7,5/8/23 22:00,1,h,"(2, 0)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(1, 3)"",""(1, 2)"",""(1, 1)"",""(1, 0)"",""(2, 1)"",""(2, 2)"",""(2, 3)"",""(3, 4)"",""(3, 3)"",""(3, 2)"",""(3, 1)"",""(3, 0)"",""(4, 0)"",""(4, 1)"",""(4, 2)"",""(4, 3)"",""(4, 4)""]",7
7,5/8/23 22:01,5,r,"(2, 3)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(1, 3)"",""(1, 2)"",""(1, 1)"",""(1, 0)"",""(2, 0)"",""(2, 1)"",""(2, 2)"",""(3, 3)"",""(3, 2)"",""(3, 1)"",""(3, 0)"",""(4, 0)"",""(4, 1)"",""(4, 2)"",""(4, 3)"",""(4, 4)"",""(3, 4)""]",7
7,5/8/23 22:01,13,r,"(3, 3)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]",90,"[""(0, 4)"",""(1, 4)"",""(0, 3)"",""(1, 3)"",""(2, 3)"",""(0, 2)"",""(0, 1)"",""(1, 1)"",""(1, 2)"",""(2, 2)"",""(2, 1)"",""(3, 1)"",""(3, 2)""]",7
7,5/8/23 22:01,14,h,"(2, 0)","[""up"",""up"",""right"",""right"",""right"",""up"",""up"",""left""]",-8,"[""(0, 4)"",""(1, 4)"",""(0, 3)"",""(1, 3)"",""(2, 3)"",""(1, 1)"",""(1, 0)"",""(2, 1)"",""(3, 1)"",""(3, 0)"",""(4, 0)"",""(4, 1)"",""(4, 3)"",""(4, 4)"",""(4, 2)""]",7
7,5/8/23 22:02,25,h,"(1, 0)","[""up"",""up"",""left"",""left"",""left"",""up"",""up"",""right""]",92,"[""(0, 4)"",""(0, 3)"",""(0, 2)"",""(0, 1)"",""(0, 0)"",""(1, 1)"",""(2, 1)"",""(3, 0)"",""(2, 0)"",""(3, 1)"",""(2, 3)"",""(3, 3)"",""(4, 3)"",""(4, 4)"",""(3, 4)""]",7
7,5/8/23 22:02,24,h,"(4, 2)","[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,"[""(0, 4)"",""(0, 3)"",""(0, 2)"",""(0, 1)"",""(0, 0)"",""(2, 2)"",""(2, 1)"",""(3, 1)"",""(4, 1)"",""(3, 2)"",""(2, 3)"",""(4, 3)"",""(3, 3)"",""(3, 4)"",""(4, 4)""]",7
7,5/8/23 22:03,8,h,"(0, 4)","[""up"",""up"",""up"",""right"",""right"",""up""]",-6,"[""(1, 4)"",""(1, 2)"",""(3, 2)"",""(2, 2)"",""(3, 3)"",""(3, 4)"",""(4, 4)"",""(4, 3)"",""(4, 2)"",""(4, 1)"",""(4, 0)"",""(3, 0)"",""(3, 1)"",""(2, 1)"",""(2, 0)"",""(1, 0)"",""(1, 1)""]",7
7,5/8/23 22:03,3,r,"(2, 3)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(1, 3)"",""(1, 2)"",""(1, 1)"",""(1, 0)"",""(2, 0)"",""(2, 1)"",""(2, 2)"",""(3, 2)"",""(3, 0)"",""(3, 1)"",""(4, 0)"",""(4, 1)"",""(4, 2)"",""(4, 3)"",""(3, 3)"",""(3, 4)"",""(4, 4)""]",7
8,5/8/23 22:09,110,x,NA,"[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",92,NA,0
8,5/8/23 22:09,106,x,NA,"[""up"",""up"",""up"",""left"",""left"",""up""]",94,NA,0
8,5/8/23 22:09,104,x,NA,"[""up"",""up"",""up"",""right"",""right"",""up""]",94,NA,0
8,5/8/23 22:09,103,x,NA,"[""up"",""up"",""up"",""right"",""right"",""up""]",94,NA,0
8,5/8/23 22:10,107,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
8,5/8/23 22:10,105,x,NA,"[""right"",""right"",""right"",""up"",""up"",""up"",""left"",""up""]",92,NA,0
8,5/8/23 22:10,101,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
8,5/8/23 22:10,109,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
8,5/8/23 22:10,108,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
8,5/8/23 22:10,102,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
8,5/8/23 22:14,7,h,"(1, 1)","[""up"",""up"",""up"",""right"",""right"",""up""]",94,"[""(1, 4)"",""(4, 4)""]",1
8,5/8/23 22:14,4,h,"(0, 2)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""up""]",90,"[""(0, 3)"",""(4, 4)""]",1
8,5/8/23 22:14,24,h,"(4, 2)","[""left"",""left"",""up"",""left"",""up"",""left"",""up"",""right"",""up"",""right""]",90,"[""(3, 4)"",""(3, 3)"",""(2, 3)""]",1
8,5/8/23 22:15,2,r,"(0, 4)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""up"",""left""]",-10,"[""(4, 4)"",""(2, 3)""]",1
8,5/8/23 22:15,27,h,"(3, 1)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",90,"[""(2, 3)"",""(3, 3)""]",1
8,5/8/23 22:15,15,h,"(2, 0)","[""up"",""up"",""up"",""left"",""left"",""up""]",94,"[""(1, 2)"",""(1, 3)""]",1
8,5/8/23 22:15,11,h,"(3, 0)","[""up"",""up"",""right"",""right"",""right"",""up"",""left"",""up""]",-8,"[""(4, 4)"",""(4, 2)""]",1
8,5/8/23 22:16,17,h,"(3, 0)","[""up"",""up"",""up"",""up"",""left"",""left""]",94,"[""(2, 3)"",""(1, 3)""]",1
8,5/8/23 22:16,26,h,"(4, 2)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",-10,"[""(2, 2)"",""(1, 1)""]",1
8,5/8/23 22:17,9,r,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",-6,"[""(2, 3)"",""(1, 2)""]",1
8,5/8/23 22:17,28,r,"(1, 2)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",-10,"[""(1, 3)"",""(2, 3)""]",1
8,5/8/23 22:17,6,h,"(1, 1)","[""right"",""right"",""up"",""up"",""up"",""up""]",94,"[""(1, 3)"",""(0, 3)""]",1
8,5/8/23 22:18,8,r,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 3)"",""(4, 4)""]",1
